id,images,labels
22659,./images/P22659.jpg,./labels/P22659.txt
22667,./images/P22667.jpg,./labels/P22667.txt
22671,./images/P22671.jpg,./labels/P22671.txt
22672,./images/P22672.jpg,./labels/P22672.txt
22673,./images/P22673.jpg,./labels/P22673.txt
22674,./images/P22674.jpg,./labels/P22674.txt
22676,./images/P22676.jpg,./labels/P22676.txt
22679,./images/P22679.jpg,./labels/P22679.txt
22680,./images/P22680.jpg,./labels/P22680.txt
22682,./images/P22682.jpg,./labels/P22682.txt
22683,./images/P22683.jpg,./labels/P22683.txt
22684,./images/P22684.jpg,./labels/P22684.txt
22686,./images/P22686.jpg,./labels/P22686.txt
22687,./images/P22687.jpg,./labels/P22687.txt
22689,./images/P22689.jpg,./labels/P22689.txt
2269,./images/P2269.jpg,./labels/P2269.txt
22691,./images/P22691.jpg,./labels/P22691.txt
22692,./images/P22692.jpg,./labels/P22692.txt
22694,./images/P22694.jpg,./labels/P22694.txt
22696,./images/P22696.jpg,./labels/P22696.txt
22697,./images/P22697.jpg,./labels/P22697.txt
22699,./images/P22699.jpg,./labels/P22699.txt
22700,./images/P22700.jpg,./labels/P22700.txt
22706,./images/P22706.jpg,./labels/P22706.txt
22709,./images/P22709.jpg,./labels/P22709.txt
22710,./images/P22710.jpg,./labels/P22710.txt
22711,./images/P22711.jpg,./labels/P22711.txt
22713,./images/P22713.jpg,./labels/P22713.txt
22714,./images/P22714.jpg,./labels/P22714.txt
22715,./images/P22715.jpg,./labels/P22715.txt
22716,./images/P22716.jpg,./labels/P22716.txt
22717,./images/P22717.jpg,./labels/P22717.txt
22720,./images/P22720.jpg,./labels/P22720.txt
22723,./images/P22723.jpg,./labels/P22723.txt
22724,./images/P22724.jpg,./labels/P22724.txt
22726,./images/P22726.jpg,./labels/P22726.txt
22729,./images/P22729.jpg,./labels/P22729.txt
2273,./images/P2273.jpg,./labels/P2273.txt
22730,./images/P22730.jpg,./labels/P22730.txt
22732,./images/P22732.jpg,./labels/P22732.txt
22735,./images/P22735.jpg,./labels/P22735.txt
22738,./images/P22738.jpg,./labels/P22738.txt
22739,./images/P22739.jpg,./labels/P22739.txt
2274,./images/P2274.jpg,./labels/P2274.txt
22745,./images/P22745.jpg,./labels/P22745.txt
22751,./images/P22751.jpg,./labels/P22751.txt
22753,./images/P22753.jpg,./labels/P22753.txt
22756,./images/P22756.jpg,./labels/P22756.txt
2276,./images/P2276.jpg,./labels/P2276.txt
22760,./images/P22760.jpg,./labels/P22760.txt
22763,./images/P22763.jpg,./labels/P22763.txt
22767,./images/P22767.jpg,./labels/P22767.txt
22768,./images/P22768.jpg,./labels/P22768.txt
22769,./images/P22769.jpg,./labels/P22769.txt
2277,./images/P2277.jpg,./labels/P2277.txt
22770,./images/P22770.jpg,./labels/P22770.txt
22772,./images/P22772.jpg,./labels/P22772.txt
22775,./images/P22775.jpg,./labels/P22775.txt
22778,./images/P22778.jpg,./labels/P22778.txt
2278,./images/P2278.jpg,./labels/P2278.txt
22780,./images/P22780.jpg,./labels/P22780.txt
22782,./images/P22782.jpg,./labels/P22782.txt
22784,./images/P22784.jpg,./labels/P22784.txt
22787,./images/P22787.jpg,./labels/P22787.txt
22788,./images/P22788.jpg,./labels/P22788.txt
22790,./images/P22790.jpg,./labels/P22790.txt
22791,./images/P22791.jpg,./labels/P22791.txt
22792,./images/P22792.jpg,./labels/P22792.txt
22793,./images/P22793.jpg,./labels/P22793.txt
22800,./images/P22800.jpg,./labels/P22800.txt
22801,./images/P22801.jpg,./labels/P22801.txt
22802,./images/P22802.jpg,./labels/P22802.txt
22803,./images/P22803.jpg,./labels/P22803.txt
22806,./images/P22806.jpg,./labels/P22806.txt
22809,./images/P22809.jpg,./labels/P22809.txt
22810,./images/P22810.jpg,./labels/P22810.txt
22811,./images/P22811.jpg,./labels/P22811.txt
22814,./images/P22814.jpg,./labels/P22814.txt
22815,./images/P22815.jpg,./labels/P22815.txt
22817,./images/P22817.jpg,./labels/P22817.txt
22818,./images/P22818.jpg,./labels/P22818.txt
22819,./images/P22819.jpg,./labels/P22819.txt
22821,./images/P22821.jpg,./labels/P22821.txt
22823,./images/P22823.jpg,./labels/P22823.txt
22824,./images/P22824.jpg,./labels/P22824.txt
22826,./images/P22826.jpg,./labels/P22826.txt
22828,./images/P22828.jpg,./labels/P22828.txt
22829,./images/P22829.jpg,./labels/P22829.txt
22832,./images/P22832.jpg,./labels/P22832.txt
22833,./images/P22833.jpg,./labels/P22833.txt
22834,./images/P22834.jpg,./labels/P22834.txt
22838,./images/P22838.jpg,./labels/P22838.txt
2284,./images/P2284.jpg,./labels/P2284.txt
22840,./images/P22840.jpg,./labels/P22840.txt
22841,./images/P22841.jpg,./labels/P22841.txt
22846,./images/P22846.jpg,./labels/P22846.txt
22848,./images/P22848.jpg,./labels/P22848.txt
22851,./images/P22851.jpg,./labels/P22851.txt
2286,./images/P2286.jpg,./labels/P2286.txt
22864,./images/P22864.jpg,./labels/P22864.txt
22866,./images/P22866.jpg,./labels/P22866.txt
2287,./images/P2287.jpg,./labels/P2287.txt
22871,./images/P22871.jpg,./labels/P22871.txt
22875,./images/P22875.jpg,./labels/P22875.txt
22880,./images/P22880.jpg,./labels/P22880.txt
22881,./images/P22881.jpg,./labels/P22881.txt
22882,./images/P22882.jpg,./labels/P22882.txt
22884,./images/P22884.jpg,./labels/P22884.txt
22886,./images/P22886.jpg,./labels/P22886.txt
22888,./images/P22888.jpg,./labels/P22888.txt
2289,./images/P2289.jpg,./labels/P2289.txt
22890,./images/P22890.jpg,./labels/P22890.txt
22893,./images/P22893.jpg,./labels/P22893.txt
22900,./images/P22900.jpg,./labels/P22900.txt
22904,./images/P22904.jpg,./labels/P22904.txt
22905,./images/P22905.jpg,./labels/P22905.txt
22906,./images/P22906.jpg,./labels/P22906.txt
22907,./images/P22907.jpg,./labels/P22907.txt
22911,./images/P22911.jpg,./labels/P22911.txt
22912,./images/P22912.jpg,./labels/P22912.txt
22917,./images/P22917.jpg,./labels/P22917.txt
22918,./images/P22918.jpg,./labels/P22918.txt
22922,./images/P22922.jpg,./labels/P22922.txt
22925,./images/P22925.jpg,./labels/P22925.txt
22928,./images/P22928.jpg,./labels/P22928.txt
22931,./images/P22931.jpg,./labels/P22931.txt
22933,./images/P22933.jpg,./labels/P22933.txt
22936,./images/P22936.jpg,./labels/P22936.txt
22937,./images/P22937.jpg,./labels/P22937.txt
22940,./images/P22940.jpg,./labels/P22940.txt
22942,./images/P22942.jpg,./labels/P22942.txt
22946,./images/P22946.jpg,./labels/P22946.txt
22951,./images/P22951.jpg,./labels/P22951.txt
22958,./images/P22958.jpg,./labels/P22958.txt
22959,./images/P22959.jpg,./labels/P22959.txt
22961,./images/P22961.jpg,./labels/P22961.txt
22964,./images/P22964.jpg,./labels/P22964.txt
22974,./images/P22974.jpg,./labels/P22974.txt
22975,./images/P22975.jpg,./labels/P22975.txt
22976,./images/P22976.jpg,./labels/P22976.txt
22984,./images/P22984.jpg,./labels/P22984.txt
22987,./images/P22987.jpg,./labels/P22987.txt
22989,./images/P22989.jpg,./labels/P22989.txt
22991,./images/P22991.jpg,./labels/P22991.txt
22993,./images/P22993.jpg,./labels/P22993.txt
22998,./images/P22998.jpg,./labels/P22998.txt
22999,./images/P22999.jpg,./labels/P22999.txt
23005,./images/P23005.jpg,./labels/P23005.txt
23009,./images/P23009.jpg,./labels/P23009.txt
23016,./images/P23016.jpg,./labels/P23016.txt
23022,./images/P23022.jpg,./labels/P23022.txt
23031,./images/P23031.jpg,./labels/P23031.txt
23034,./images/P23034.jpg,./labels/P23034.txt
23035,./images/P23035.jpg,./labels/P23035.txt
23040,./images/P23040.jpg,./labels/P23040.txt
23041,./images/P23041.jpg,./labels/P23041.txt
23042,./images/P23042.jpg,./labels/P23042.txt
23046,./images/P23046.jpg,./labels/P23046.txt
23047,./images/P23047.jpg,./labels/P23047.txt
23048,./images/P23048.jpg,./labels/P23048.txt
23049,./images/P23049.jpg,./labels/P23049.txt
2305,./images/P2305.jpg,./labels/P2305.txt
23050,./images/P23050.jpg,./labels/P23050.txt
23051,./images/P23051.jpg,./labels/P23051.txt
23052,./images/P23052.jpg,./labels/P23052.txt
23054,./images/P23054.jpg,./labels/P23054.txt
23055,./images/P23055.jpg,./labels/P23055.txt
23056,./images/P23056.jpg,./labels/P23056.txt
23057,./images/P23057.jpg,./labels/P23057.txt
23059,./images/P23059.jpg,./labels/P23059.txt
2306,./images/P2306.jpg,./labels/P2306.txt
23061,./images/P23061.jpg,./labels/P23061.txt
23063,./images/P23063.jpg,./labels/P23063.txt
23066,./images/P23066.jpg,./labels/P23066.txt
23067,./images/P23067.jpg,./labels/P23067.txt
23068,./images/P23068.jpg,./labels/P23068.txt
23073,./images/P23073.jpg,./labels/P23073.txt
23074,./images/P23074.jpg,./labels/P23074.txt
23077,./images/P23077.jpg,./labels/P23077.txt
23088,./images/P23088.jpg,./labels/P23088.txt
23089,./images/P23089.jpg,./labels/P23089.txt
2309,./images/P2309.jpg,./labels/P2309.txt
23091,./images/P23091.jpg,./labels/P23091.txt
23094,./images/P23094.jpg,./labels/P23094.txt
23096,./images/P23096.jpg,./labels/P23096.txt
23101,./images/P23101.jpg,./labels/P23101.txt
23105,./images/P23105.jpg,./labels/P23105.txt
23107,./images/P23107.jpg,./labels/P23107.txt
23109,./images/P23109.jpg,./labels/P23109.txt
23110,./images/P23110.jpg,./labels/P23110.txt
23116,./images/P23116.jpg,./labels/P23116.txt
23119,./images/P23119.jpg,./labels/P23119.txt
23124,./images/P23124.jpg,./labels/P23124.txt
23125,./images/P23125.jpg,./labels/P23125.txt
23128,./images/P23128.jpg,./labels/P23128.txt
23135,./images/P23135.jpg,./labels/P23135.txt
23137,./images/P23137.jpg,./labels/P23137.txt
23138,./images/P23138.jpg,./labels/P23138.txt
23140,./images/P23140.jpg,./labels/P23140.txt
2315,./images/P2315.jpg,./labels/P2315.txt
23151,./images/P23151.jpg,./labels/P23151.txt
23156,./images/P23156.jpg,./labels/P23156.txt
23157,./images/P23157.jpg,./labels/P23157.txt
23160,./images/P23160.jpg,./labels/P23160.txt
23166,./images/P23166.jpg,./labels/P23166.txt
23172,./images/P23172.jpg,./labels/P23172.txt
23173,./images/P23173.jpg,./labels/P23173.txt
23174,./images/P23174.jpg,./labels/P23174.txt
23180,./images/P23180.jpg,./labels/P23180.txt
23181,./images/P23181.jpg,./labels/P23181.txt
23189,./images/P23189.jpg,./labels/P23189.txt
2319,./images/P2319.jpg,./labels/P2319.txt
23190,./images/P23190.jpg,./labels/P23190.txt
23193,./images/P23193.jpg,./labels/P23193.txt
23198,./images/P23198.jpg,./labels/P23198.txt
23203,./images/P23203.jpg,./labels/P23203.txt
23206,./images/P23206.jpg,./labels/P23206.txt
2321,./images/P2321.jpg,./labels/P2321.txt
23210,./images/P23210.jpg,./labels/P23210.txt
23215,./images/P23215.jpg,./labels/P23215.txt
2322,./images/P2322.jpg,./labels/P2322.txt
23223,./images/P23223.jpg,./labels/P23223.txt
23224,./images/P23224.jpg,./labels/P23224.txt
23225,./images/P23225.jpg,./labels/P23225.txt
23227,./images/P23227.jpg,./labels/P23227.txt
23228,./images/P23228.jpg,./labels/P23228.txt
23230,./images/P23230.jpg,./labels/P23230.txt
23231,./images/P23231.jpg,./labels/P23231.txt
23233,./images/P23233.jpg,./labels/P23233.txt
23234,./images/P23234.jpg,./labels/P23234.txt
23237,./images/P23237.jpg,./labels/P23237.txt
23238,./images/P23238.jpg,./labels/P23238.txt
23242,./images/P23242.jpg,./labels/P23242.txt
23244,./images/P23244.jpg,./labels/P23244.txt
23248,./images/P23248.jpg,./labels/P23248.txt
23249,./images/P23249.jpg,./labels/P23249.txt
2325,./images/P2325.jpg,./labels/P2325.txt
23250,./images/P23250.jpg,./labels/P23250.txt
23252,./images/P23252.jpg,./labels/P23252.txt
23256,./images/P23256.jpg,./labels/P23256.txt
23262,./images/P23262.jpg,./labels/P23262.txt
23263,./images/P23263.jpg,./labels/P23263.txt
23269,./images/P23269.jpg,./labels/P23269.txt
2327,./images/P2327.jpg,./labels/P2327.txt
23273,./images/P23273.jpg,./labels/P23273.txt
23283,./images/P23283.jpg,./labels/P23283.txt
23287,./images/P23287.jpg,./labels/P23287.txt
23290,./images/P23290.jpg,./labels/P23290.txt
23293,./images/P23293.jpg,./labels/P23293.txt
23295,./images/P23295.jpg,./labels/P23295.txt
23297,./images/P23297.jpg,./labels/P23297.txt
23302,./images/P23302.jpg,./labels/P23302.txt
23304,./images/P23304.jpg,./labels/P23304.txt
2331,./images/P2331.jpg,./labels/P2331.txt
23313,./images/P23313.jpg,./labels/P23313.txt
23314,./images/P23314.jpg,./labels/P23314.txt
23317,./images/P23317.jpg,./labels/P23317.txt
2332,./images/P2332.jpg,./labels/P2332.txt
23320,./images/P23320.jpg,./labels/P23320.txt
23321,./images/P23321.jpg,./labels/P23321.txt
23323,./images/P23323.jpg,./labels/P23323.txt
23324,./images/P23324.jpg,./labels/P23324.txt
23325,./images/P23325.jpg,./labels/P23325.txt
23326,./images/P23326.jpg,./labels/P23326.txt
23328,./images/P23328.jpg,./labels/P23328.txt
2333,./images/P2333.jpg,./labels/P2333.txt
23333,./images/P23333.jpg,./labels/P23333.txt
23334,./images/P23334.jpg,./labels/P23334.txt
23335,./images/P23335.jpg,./labels/P23335.txt
23337,./images/P23337.jpg,./labels/P23337.txt
23339,./images/P23339.jpg,./labels/P23339.txt
2334,./images/P2334.jpg,./labels/P2334.txt
23340,./images/P23340.jpg,./labels/P23340.txt
23341,./images/P23341.jpg,./labels/P23341.txt
23342,./images/P23342.jpg,./labels/P23342.txt
23344,./images/P23344.jpg,./labels/P23344.txt
23349,./images/P23349.jpg,./labels/P23349.txt
2335,./images/P2335.jpg,./labels/P2335.txt
23353,./images/P23353.jpg,./labels/P23353.txt
23354,./images/P23354.jpg,./labels/P23354.txt
23355,./images/P23355.jpg,./labels/P23355.txt
23368,./images/P23368.jpg,./labels/P23368.txt
23371,./images/P23371.jpg,./labels/P23371.txt
23373,./images/P23373.jpg,./labels/P23373.txt
23375,./images/P23375.jpg,./labels/P23375.txt
23377,./images/P23377.jpg,./labels/P23377.txt
23383,./images/P23383.jpg,./labels/P23383.txt
23386,./images/P23386.jpg,./labels/P23386.txt
23391,./images/P23391.jpg,./labels/P23391.txt
23392,./images/P23392.jpg,./labels/P23392.txt
23393,./images/P23393.jpg,./labels/P23393.txt
23394,./images/P23394.jpg,./labels/P23394.txt
23395,./images/P23395.jpg,./labels/P23395.txt
23396,./images/P23396.jpg,./labels/P23396.txt
23401,./images/P23401.jpg,./labels/P23401.txt
23402,./images/P23402.jpg,./labels/P23402.txt
23404,./images/P23404.jpg,./labels/P23404.txt
23408,./images/P23408.jpg,./labels/P23408.txt
23416,./images/P23416.jpg,./labels/P23416.txt
23420,./images/P23420.jpg,./labels/P23420.txt
23423,./images/P23423.jpg,./labels/P23423.txt
23428,./images/P23428.jpg,./labels/P23428.txt
23435,./images/P23435.jpg,./labels/P23435.txt
23440,./images/P23440.jpg,./labels/P23440.txt
23448,./images/P23448.jpg,./labels/P23448.txt
2345,./images/P2345.jpg,./labels/P2345.txt
23455,./images/P23455.jpg,./labels/P23455.txt
23459,./images/P23459.jpg,./labels/P23459.txt
2346,./images/P2346.jpg,./labels/P2346.txt
23462,./images/P23462.jpg,./labels/P23462.txt
23465,./images/P23465.jpg,./labels/P23465.txt
23469,./images/P23469.jpg,./labels/P23469.txt
23478,./images/P23478.jpg,./labels/P23478.txt
23479,./images/P23479.jpg,./labels/P23479.txt
23480,./images/P23480.jpg,./labels/P23480.txt
23481,./images/P23481.jpg,./labels/P23481.txt
23483,./images/P23483.jpg,./labels/P23483.txt
23484,./images/P23484.jpg,./labels/P23484.txt
23485,./images/P23485.jpg,./labels/P23485.txt
23486,./images/P23486.jpg,./labels/P23486.txt
23492,./images/P23492.jpg,./labels/P23492.txt
23495,./images/P23495.jpg,./labels/P23495.txt
23500,./images/P23500.jpg,./labels/P23500.txt
23508,./images/P23508.jpg,./labels/P23508.txt
2351,./images/P2351.jpg,./labels/P2351.txt
23515,./images/P23515.jpg,./labels/P23515.txt
2352,./images/P2352.jpg,./labels/P2352.txt
23522,./images/P23522.jpg,./labels/P23522.txt
23525,./images/P23525.jpg,./labels/P23525.txt
23527,./images/P23527.jpg,./labels/P23527.txt
2353,./images/P2353.jpg,./labels/P2353.txt
23533,./images/P23533.jpg,./labels/P23533.txt
23534,./images/P23534.jpg,./labels/P23534.txt
23535,./images/P23535.jpg,./labels/P23535.txt
23540,./images/P23540.jpg,./labels/P23540.txt
23541,./images/P23541.jpg,./labels/P23541.txt
23544,./images/P23544.jpg,./labels/P23544.txt
23545,./images/P23545.jpg,./labels/P23545.txt
23548,./images/P23548.jpg,./labels/P23548.txt
23578,./images/P23578.jpg,./labels/P23578.txt
2358,./images/P2358.jpg,./labels/P2358.txt
23581,./images/P23581.jpg,./labels/P23581.txt
23584,./images/P23584.jpg,./labels/P23584.txt
23585,./images/P23585.jpg,./labels/P23585.txt
23589,./images/P23589.jpg,./labels/P23589.txt
2359,./images/P2359.jpg,./labels/P2359.txt
23592,./images/P23592.jpg,./labels/P23592.txt
23595,./images/P23595.jpg,./labels/P23595.txt
23599,./images/P23599.jpg,./labels/P23599.txt
23606,./images/P23606.jpg,./labels/P23606.txt
23609,./images/P23609.jpg,./labels/P23609.txt
2361,./images/P2361.jpg,./labels/P2361.txt
23612,./images/P23612.jpg,./labels/P23612.txt
23617,./images/P23617.jpg,./labels/P23617.txt
23628,./images/P23628.jpg,./labels/P23628.txt
23631,./images/P23631.jpg,./labels/P23631.txt
23632,./images/P23632.jpg,./labels/P23632.txt
23636,./images/P23636.jpg,./labels/P23636.txt
2364,./images/P2364.jpg,./labels/P2364.txt
23641,./images/P23641.jpg,./labels/P23641.txt
23652,./images/P23652.jpg,./labels/P23652.txt
23653,./images/P23653.jpg,./labels/P23653.txt
23654,./images/P23654.jpg,./labels/P23654.txt
23657,./images/P23657.jpg,./labels/P23657.txt
23660,./images/P23660.jpg,./labels/P23660.txt
23664,./images/P23664.jpg,./labels/P23664.txt
23671,./images/P23671.jpg,./labels/P23671.txt
23679,./images/P23679.jpg,./labels/P23679.txt
23684,./images/P23684.jpg,./labels/P23684.txt
23685,./images/P23685.jpg,./labels/P23685.txt
2369,./images/P2369.jpg,./labels/P2369.txt
23691,./images/P23691.jpg,./labels/P23691.txt
23696,./images/P23696.jpg,./labels/P23696.txt
23697,./images/P23697.jpg,./labels/P23697.txt
23698,./images/P23698.jpg,./labels/P23698.txt
23700,./images/P23700.jpg,./labels/P23700.txt
23702,./images/P23702.jpg,./labels/P23702.txt
23710,./images/P23710.jpg,./labels/P23710.txt
23713,./images/P23713.jpg,./labels/P23713.txt
23714,./images/P23714.jpg,./labels/P23714.txt
23718,./images/P23718.jpg,./labels/P23718.txt
23720,./images/P23720.jpg,./labels/P23720.txt
23721,./images/P23721.jpg,./labels/P23721.txt
23723,./images/P23723.jpg,./labels/P23723.txt
23727,./images/P23727.jpg,./labels/P23727.txt
23729,./images/P23729.jpg,./labels/P23729.txt
23733,./images/P23733.jpg,./labels/P23733.txt
23735,./images/P23735.jpg,./labels/P23735.txt
23742,./images/P23742.jpg,./labels/P23742.txt
23744,./images/P23744.jpg,./labels/P23744.txt
23747,./images/P23747.jpg,./labels/P23747.txt
23749,./images/P23749.jpg,./labels/P23749.txt
23750,./images/P23750.jpg,./labels/P23750.txt
23751,./images/P23751.jpg,./labels/P23751.txt
23755,./images/P23755.jpg,./labels/P23755.txt
23757,./images/P23757.jpg,./labels/P23757.txt
23758,./images/P23758.jpg,./labels/P23758.txt
23761,./images/P23761.jpg,./labels/P23761.txt
23762,./images/P23762.jpg,./labels/P23762.txt
23772,./images/P23772.jpg,./labels/P23772.txt
23773,./images/P23773.jpg,./labels/P23773.txt
23775,./images/P23775.jpg,./labels/P23775.txt
23779,./images/P23779.jpg,./labels/P23779.txt
23786,./images/P23786.jpg,./labels/P23786.txt
23787,./images/P23787.jpg,./labels/P23787.txt
23788,./images/P23788.jpg,./labels/P23788.txt
2379,./images/P2379.jpg,./labels/P2379.txt
23793,./images/P23793.jpg,./labels/P23793.txt
23797,./images/P23797.jpg,./labels/P23797.txt
23799,./images/P23799.jpg,./labels/P23799.txt
23800,./images/P23800.jpg,./labels/P23800.txt
23802,./images/P23802.jpg,./labels/P23802.txt
23803,./images/P23803.jpg,./labels/P23803.txt
23804,./images/P23804.jpg,./labels/P23804.txt
23805,./images/P23805.jpg,./labels/P23805.txt
23806,./images/P23806.jpg,./labels/P23806.txt
23807,./images/P23807.jpg,./labels/P23807.txt
23810,./images/P23810.jpg,./labels/P23810.txt
23812,./images/P23812.jpg,./labels/P23812.txt
23826,./images/P23826.jpg,./labels/P23826.txt
23829,./images/P23829.jpg,./labels/P23829.txt
23834,./images/P23834.jpg,./labels/P23834.txt
23837,./images/P23837.jpg,./labels/P23837.txt
23839,./images/P23839.jpg,./labels/P23839.txt
23845,./images/P23845.jpg,./labels/P23845.txt
23848,./images/P23848.jpg,./labels/P23848.txt
23849,./images/P23849.jpg,./labels/P23849.txt
23855,./images/P23855.jpg,./labels/P23855.txt
23856,./images/P23856.jpg,./labels/P23856.txt
23857,./images/P23857.jpg,./labels/P23857.txt
23859,./images/P23859.jpg,./labels/P23859.txt
23860,./images/P23860.jpg,./labels/P23860.txt
23866,./images/P23866.jpg,./labels/P23866.txt
23867,./images/P23867.jpg,./labels/P23867.txt
23868,./images/P23868.jpg,./labels/P23868.txt
23869,./images/P23869.jpg,./labels/P23869.txt
23874,./images/P23874.jpg,./labels/P23874.txt
23877,./images/P23877.jpg,./labels/P23877.txt
23883,./images/P23883.jpg,./labels/P23883.txt
23885,./images/P23885.jpg,./labels/P23885.txt
23889,./images/P23889.jpg,./labels/P23889.txt
2389,./images/P2389.jpg,./labels/P2389.txt
23895,./images/P23895.jpg,./labels/P23895.txt
23905,./images/P23905.jpg,./labels/P23905.txt
23909,./images/P23909.jpg,./labels/P23909.txt
23911,./images/P23911.jpg,./labels/P23911.txt
23912,./images/P23912.jpg,./labels/P23912.txt
23913,./images/P23913.jpg,./labels/P23913.txt
23919,./images/P23919.jpg,./labels/P23919.txt
23921,./images/P23921.jpg,./labels/P23921.txt
23924,./images/P23924.jpg,./labels/P23924.txt
23926,./images/P23926.jpg,./labels/P23926.txt
2393,./images/P2393.jpg,./labels/P2393.txt
23930,./images/P23930.jpg,./labels/P23930.txt
23935,./images/P23935.jpg,./labels/P23935.txt
23942,./images/P23942.jpg,./labels/P23942.txt
23943,./images/P23943.jpg,./labels/P23943.txt
23944,./images/P23944.jpg,./labels/P23944.txt
23947,./images/P23947.jpg,./labels/P23947.txt
23948,./images/P23948.jpg,./labels/P23948.txt
23949,./images/P23949.jpg,./labels/P23949.txt
23950,./images/P23950.jpg,./labels/P23950.txt
23952,./images/P23952.jpg,./labels/P23952.txt
23953,./images/P23953.jpg,./labels/P23953.txt
23954,./images/P23954.jpg,./labels/P23954.txt
23956,./images/P23956.jpg,./labels/P23956.txt
23963,./images/P23963.jpg,./labels/P23963.txt
23966,./images/P23966.jpg,./labels/P23966.txt
23967,./images/P23967.jpg,./labels/P23967.txt
23969,./images/P23969.jpg,./labels/P23969.txt
2397,./images/P2397.jpg,./labels/P2397.txt
23972,./images/P23972.jpg,./labels/P23972.txt
23974,./images/P23974.jpg,./labels/P23974.txt
23975,./images/P23975.jpg,./labels/P23975.txt
2398,./images/P2398.jpg,./labels/P2398.txt
23980,./images/P23980.jpg,./labels/P23980.txt
23985,./images/P23985.jpg,./labels/P23985.txt
2399,./images/P2399.jpg,./labels/P2399.txt
23990,./images/P23990.jpg,./labels/P23990.txt
23995,./images/P23995.jpg,./labels/P23995.txt
23998,./images/P23998.jpg,./labels/P23998.txt
23999,./images/P23999.jpg,./labels/P23999.txt
24001,./images/P24001.jpg,./labels/P24001.txt
24002,./images/P24002.jpg,./labels/P24002.txt
24006,./images/P24006.jpg,./labels/P24006.txt
24009,./images/P24009.jpg,./labels/P24009.txt
2401,./images/P2401.jpg,./labels/P2401.txt
24033,./images/P24033.jpg,./labels/P24033.txt
24039,./images/P24039.jpg,./labels/P24039.txt
2404,./images/P2404.jpg,./labels/P2404.txt
24040,./images/P24040.jpg,./labels/P24040.txt
24042,./images/P24042.jpg,./labels/P24042.txt
24043,./images/P24043.jpg,./labels/P24043.txt
24049,./images/P24049.jpg,./labels/P24049.txt
2405,./images/P2405.jpg,./labels/P2405.txt
24050,./images/P24050.jpg,./labels/P24050.txt
24055,./images/P24055.jpg,./labels/P24055.txt
24056,./images/P24056.jpg,./labels/P24056.txt
2406,./images/P2406.jpg,./labels/P2406.txt
24062,./images/P24062.jpg,./labels/P24062.txt
24065,./images/P24065.jpg,./labels/P24065.txt
24073,./images/P24073.jpg,./labels/P24073.txt
24074,./images/P24074.jpg,./labels/P24074.txt
24075,./images/P24075.jpg,./labels/P24075.txt
24076,./images/P24076.jpg,./labels/P24076.txt
2408,./images/P2408.jpg,./labels/P2408.txt
24084,./images/P24084.jpg,./labels/P24084.txt
24085,./images/P24085.jpg,./labels/P24085.txt
24087,./images/P24087.jpg,./labels/P24087.txt
24088,./images/P24088.jpg,./labels/P24088.txt
2409,./images/P2409.jpg,./labels/P2409.txt
24090,./images/P24090.jpg,./labels/P24090.txt
24093,./images/P24093.jpg,./labels/P24093.txt
24095,./images/P24095.jpg,./labels/P24095.txt
24096,./images/P24096.jpg,./labels/P24096.txt
24097,./images/P24097.jpg,./labels/P24097.txt
24100,./images/P24100.jpg,./labels/P24100.txt
24101,./images/P24101.jpg,./labels/P24101.txt
24102,./images/P24102.jpg,./labels/P24102.txt
24105,./images/P24105.jpg,./labels/P24105.txt
24115,./images/P24115.jpg,./labels/P24115.txt
24116,./images/P24116.jpg,./labels/P24116.txt
24119,./images/P24119.jpg,./labels/P24119.txt
2412,./images/P2412.jpg,./labels/P2412.txt
24122,./images/P24122.jpg,./labels/P24122.txt
24127,./images/P24127.jpg,./labels/P24127.txt
2413,./images/P2413.jpg,./labels/P2413.txt
24131,./images/P24131.jpg,./labels/P24131.txt
24132,./images/P24132.jpg,./labels/P24132.txt
24137,./images/P24137.jpg,./labels/P24137.txt
2414,./images/P2414.jpg,./labels/P2414.txt
24143,./images/P24143.jpg,./labels/P24143.txt
24144,./images/P24144.jpg,./labels/P24144.txt
24146,./images/P24146.jpg,./labels/P24146.txt
24149,./images/P24149.jpg,./labels/P24149.txt
24155,./images/P24155.jpg,./labels/P24155.txt
24156,./images/P24156.jpg,./labels/P24156.txt
2416,./images/P2416.jpg,./labels/P2416.txt
24160,./images/P24160.jpg,./labels/P24160.txt
24166,./images/P24166.jpg,./labels/P24166.txt
24167,./images/P24167.jpg,./labels/P24167.txt
24168,./images/P24168.jpg,./labels/P24168.txt
24169,./images/P24169.jpg,./labels/P24169.txt
24170,./images/P24170.jpg,./labels/P24170.txt
24173,./images/P24173.jpg,./labels/P24173.txt
24177,./images/P24177.jpg,./labels/P24177.txt
2418,./images/P2418.jpg,./labels/P2418.txt
24183,./images/P24183.jpg,./labels/P24183.txt
24186,./images/P24186.jpg,./labels/P24186.txt
24188,./images/P24188.jpg,./labels/P24188.txt
24191,./images/P24191.jpg,./labels/P24191.txt
24194,./images/P24194.jpg,./labels/P24194.txt
24197,./images/P24197.jpg,./labels/P24197.txt
24198,./images/P24198.jpg,./labels/P24198.txt
24202,./images/P24202.jpg,./labels/P24202.txt
24204,./images/P24204.jpg,./labels/P24204.txt
24205,./images/P24205.jpg,./labels/P24205.txt
24207,./images/P24207.jpg,./labels/P24207.txt
24208,./images/P24208.jpg,./labels/P24208.txt
